gene_symbol_std	gene_symbol	contrast	pathway_id	pathway_label	NES	p_adjust	logFC	adj.P.Val	t	is_mcd_gene	death_type	tier
RAPGEF6	RAPGEF6	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.235504472963409	0.00148122787063029	3.54106107298129	FALSE		
MTHFD2	MTHFD2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.223386842407707	0.0811019911442302	1.9874234900756	FALSE		
TDRD7	TDRD7	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.218783313662321	0.0135001243925865	2.76889366116886	FALSE		
ST3GAL5	ST3GAL5	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.217348045915159	0.0979715663664381	1.89093677538759	FALSE		
RIPK1	RIPK1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.182085562554241	0.00292895312078965	3.31970272102138	FALSE		
IRF2	IRF2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.157443617793993	0.0523981401433099	2.19736576960486	FALSE		
ZNFX1	ZNFX1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	0.134584456520875	0.123479697885412	1.76811134636328	FALSE		
PEG3	PEG3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	2.11245344374393	3.22428583889658e-13	8.52227479426329	FALSE		
RELN	RELN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.78608864337293	6.52125611624381e-07	5.58090139973275	FALSE		
TLR8	TLR8	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.62733579113263	2.75946033116858e-10	7.22454503613198	FALSE		
CIDEA	CIDEA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.62421090366463	0.00367586629831602	3.24276531069702	FALSE		
F13A1	F13A1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.56313259571816	2.54957207823721e-09	6.77062793203576	FALSE		
IL7R	IL7R	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.47965306152622	3.07826623648166e-07	5.75036454961142	FALSE		
ABCB1	ABCB1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.31867160688911	8.86318464118811e-08	6.02423818825892	FALSE		
GUCY1A1	GUCY1A1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.31523778752978	4.52093943724918e-12	8.0219995574238	FALSE		
ATP5MC2	ATP5MC2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.45011404667591	1.4158526333192e-06	-5.40282882513338	FALSE		
NDUFAB1	NDUFAB1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.444114834096215	1.60267392783813e-07	-5.89413689374381	FALSE		
CLEC4A	CLEC4A	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.25847124493593	6.69097077010444e-08	6.08503204633133	FALSE		
IKZF1	IKZF1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.25290942090431	1.33289639029228e-07	5.93410864886548	FALSE		
IL33	IL33	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.23898961009723	3.08387748948826e-07	5.74985947152284	FALSE		
ATP6V1F	ATP6V1F	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.42001537253673	2.60280703676663e-06	-5.25960955145045	FALSE		
AKAP12	AKAP12	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.158496902583	2.20135710890067e-07	5.824512409691	FALSE		
SPARCL1	SPARCL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.14156526905421	2.79535489059248e-09	6.75175223890616	FALSE		
NAP1L2	NAP1L2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.13151389646433	1.94679695792936e-05	4.76335067509161	FALSE		
SNAP91	SNAP91	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.0808243272871	0.00127079712693291	3.59000853441785	FALSE		
ITGBL1	ITGBL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.07634242710023	0.000259519191247335	4.0674578771371	FALSE		
NDUFA1	NDUFA1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.383333694524451	0.000112603239354714	-4.30067437585316	FALSE		
C3AR1	C3AR1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.06702666865053	8.54642693063387e-08	6.03156231489959	FALSE		
HSD11B1	HSD11B1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.06584455533062	6.95562256049109e-06	5.02095616796743	FALSE		
KIF5C	KIF5C	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.06132668012849	0.0002827448531067	4.04232219366544	FALSE		
PDCD1LG2	PDCD1LG2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.05763766741671	3.32769864533091e-07	5.73290835254995	FALSE		
ADAMDEC1	ADAMDEC1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.05154264420649	0.000971302161340089	3.67495076552919	FALSE		
CMKLR1	CMKLR1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.04397982013133	2.03225980447976e-07	5.84206033932352	FALSE		
INHBA	INHBA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.04188338876312	0.000696871619417002	3.7762935875568	FALSE		
ATP5PD	ATP5PD	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.356298271691177	0.000245252635096032	-4.08394120496046	FALSE		
UQCRH	UQCRH	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.355543740293047	0.000132987710579872	-4.25552142614175	FALSE		
GPNMB	GPNMB	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	1.01022645943478	8.24424213255278e-05	4.38542827872278	FALSE		
EPB41L3	EPB41L3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.965913101214754	6.45489748838682e-08	6.09335323109505	FALSE		
ADGRA2	ADGRA2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.890678551576597	6.67191164878007e-07	5.57577245528365	FALSE		
CFH	CFH	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.881204026547735	2.36682331027399e-05	4.71290030964629	FALSE		
ALDH1A2	ALDH1A2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.87720721413516	0.00931957187582752	2.91049649731363	FALSE		
ADGRL4	ADGRL4	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.856648269297998	4.61436770043577e-10	7.12166907823877	FALSE		
CXCL10	CXCL10	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.853484373695032	0.00485732175971043	3.14678741790581	FALSE		
IL10RA	IL10RA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.843104404976891	5.00610932142194e-06	5.10145070753132	FALSE		
PRRX1	PRRX1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.821308203583779	0.00221375700959646	3.41228817472507	FALSE		
GFPT2	GFPT2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.812369969464963	0.00182108948118754	3.47498187004051	FALSE		
APOD	APOD	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.808166718354584	0.00711755307852865	3.01065036129617	FALSE		
ALDH1A3	ALDH1A3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.778406853217987	0.000513040070558949	3.8678290552844	FALSE		
NRP1	NRP1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.775451752302264	1.98815051201235e-08	6.34439181629489	FALSE		
IL1B	IL1B	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.769469913524667	0.00122881339544579	3.60076352919665	FALSE		
EMP1	EMP1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.757151411495986	0.00084226713611136	3.71874691170999	FALSE		
SATB1	SATB1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.739834447859497	3.38395060634117e-09	6.71196959686399	FALSE		
ETS1	ETS1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.71411176985559	2.97732281100809e-06	5.2279009335032	FALSE		
ATP6V0E1	ATP6V0E1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.196533962891476	0.00407858810874386	-3.20710770414461	FALSE		
TSPAN7	TSPAN7	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.695355638333495	0.0118463857897794	2.81844730656822	FALSE		
HDAC9	HDAC9	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.689699432603939	0.000157005978382331	4.20947288812727	FALSE		
NIN	NIN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.662864723648418	1.48948176860211e-07	5.90952363739609	FALSE		
LAPTM5	LAPTM5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.657375618166771	0.00275174709093734	3.34037875353398	FALSE		
TNFAIP3	TNFAIP3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.634989189536515	0.000328854544305771	3.99755327727133	FALSE		
ST6GAL1	ST6GAL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.631200513951803	0.00250065561968302	3.37174715006589	FALSE		
CSF2RA	CSF2RA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.607624326432402	0.00316982576264292	3.29347309679371	FALSE		
MAP4K1	MAP4K1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.601547157371233	0.00950870812586296	2.90309680006373	FALSE		
CCSER2	CCSER2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.592886556255076	5.32177061741256e-15	9.29485313017798	FALSE		
MAP3K1	MAP3K1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.569587561726944	8.22554504652288e-07	5.5278423756282	FALSE		
MAFB	MAFB	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.565898662627981	0.0135413475459724	2.76747360641885	FALSE		
IL1RL2	IL1RL2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.564192903090837	0.0106739560466912	2.85892154130477	FALSE		
PRDM1	PRDM1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.558833524556968	0.000392012672217995	3.94690886484155	FALSE		
CBL	CBL	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.552065320789823	1.49137636390102e-08	6.4034803923941	FALSE		
ETV1	ETV1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.53535859104639	0.000625048289352035	3.80902691162742	FALSE		
FCER1G	FCER1G	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.528842127948183	0.0087752879591045	2.93311179616018	FALSE		
LY96	LY96	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.501548705197494	0.00670768173573526	3.03185505674442	FALSE		
TNFRSF1B	TNFRSF1B	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.458700785595924	0.00264095013719961	3.3537041282433	FALSE		
EVI5	EVI5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.455009832252149	1.87153567435813e-08	6.35688925164596	FALSE		
STRN	STRN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.452845034515441	2.43753931835007e-07	5.80156230219098	FALSE		
ADAM17	ADAM17	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.443887988870122	1.33028628721685e-05	4.85936426503569	FALSE		
CAB39L	CAB39L	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.441909839668721	8.64146629588159e-05	4.37232490871352	FALSE		
ANKH	ANKH	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.430474114557998	0.000938244820397425	3.68546421923941	FALSE		
LAT2	LAT2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.424001399255821	0.0112908493319361	2.83725252853877	FALSE		
MMD	MMD	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.391085615009088	0.00513267015628549	3.12783982800651	FALSE		
GNG11	GNG11	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.37993536364104	0.00793822687091267	2.97011302749245	FALSE		
PLVAP	PLVAP	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.372152325314803	0.00396807511731898	3.21647739074728	FALSE		
MTMR10	MTMR10	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.357041867221663	2.43753931835007e-07	5.80162161284763	FALSE		
FLT4	FLT4	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.354313580397734	0.00679194379643219	3.02749510672978	FALSE		
USP12	USP12	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.327233771989412	8.79885201231725e-06	4.96318697014321	FALSE		
BTBD3	BTBD3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.313247555791595	0.00912406888265252	2.91834423619921	FALSE		
ETV5	ETV5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.288759810864602	0.00660548170032122	3.03742247493467	FALSE		
ID2	ID2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.254366608682489	0.0149700777489652	2.72835293106527	FALSE		
ZNF639	ZNF639	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.233528256094457	0.000150344288308824	4.22140640699306	FALSE		
PTCD2	PTCD2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.233006393650514	0.000375005991623916	3.95981520841487	FALSE		
CROT	CROT	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	0.229177296970083	0.00440827615358719	3.18066410306553	FALSE		
NDUFS7	NDUFS7	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-1.24335929691377	1.22430414388057e-13	-8.70487566144962	FALSE		
ATP5F1D	ATP5F1D	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-1.18432872082868	1.3335994969713e-16	-9.98080196518607	FALSE		
ATP6V0C	ATP6V0C	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-1.15158439680301	3.28458613669333e-08	-6.23798693854157	FALSE		
NDUFB7	NDUFB7	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.973494732473365	9.75372755335623e-16	-9.59820525730851	FALSE		
NDUFS8	NDUFS8	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.970867555987928	8.11090742324876e-18	-10.5009892883004	FALSE		
TCIRG1	TCIRG1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.952983317699427	1.53815377950431e-06	-5.3834706846695	FALSE		
RHOT2	RHOT2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.925134575057381	3.83971518953022e-18	-10.6408129563924	FALSE		
SCAF8	SCAF8	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	0.548647015377584	5.38904801647414e-14	8.85538727523298	FALSE		
NDUFS6	NDUFS6	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.825745526885781	1.64598946495606e-12	-8.21683791612212	FALSE		
ECI1	ECI1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.82384287719908	1.01323813298973e-11	-7.86550774008027	FALSE		
MRPS12	MRPS12	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.794213983722218	5.25895851633074e-11	-7.54630248374951	FALSE		
TIMM13	TIMM13	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.777207789893816	2.11266027242572e-11	-7.72613512385304	FALSE		
COX5B	COX5B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.763669955407307	7.03415210954619e-12	-7.93576951080043	FALSE		
NDUFV2	NDUFV2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.674358139457292	7.69219225552221e-05	-4.40409090234358	FALSE		
ATP5F1E	ATP5F1E	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.67404914054712	1.15019434307674e-09	-6.93349796476855	FALSE		
MRPL34	MRPL34	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.671374938264393	8.77363044871098e-12	-7.89347309045209	FALSE		
COX6B1	COX6B1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.657691179292557	4.63404891909626e-09	-6.6462903293576	FALSE		
ATP5ME	ATP5ME	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.643598827959145	6.74171886066159e-05	-4.43858425122849	FALSE		
BAX	BAX	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.630044510638263	9.66079602174179e-12	-7.87398106404586	FALSE		
BCKDHA	BCKDHA	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.629192680729027	0.000546157828281195	-3.84980395960823	FALSE		
ECH1	ECH1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.626150698250462	1.25236588508828e-09	-6.91690971255153	FALSE		
NDUFA3	NDUFA3	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.618673087820471	6.26412303729085e-08	-6.0995610511736	FALSE		
NDUFV1	NDUFV1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.617747911359501	1.32915165088287e-13	-8.68840326418754	FALSE		
COX17	COX17	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	-0.576546503353826	4.26845760365052e-08	-6.18125061878721	FALSE		
