gene_symbol_std	contrast	pathway_id	pathway_label	NES	p_adjust	gene_symbol_raw	gene_symbol_raw_deg	logFC	adj.P.Val	t	gene_symbol	direction	abs_logFC
COX5B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX5B	COX5B	-0.763669955407307	7.03415210954619e-12	-7.93576951080043	COX5B	negative_pathway	0.763669955407307
NDUFV2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFV2	NDUFV2	-0.674358139457292	7.69219225552221e-05	-4.40409090234358	NDUFV2	negative_pathway	0.674358139457292
ATP5F1E	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5F1E	ATP5F1E	-0.67404914054712	1.15019434307674e-09	-6.93349796476855	ATP5F1E	negative_pathway	0.67404914054712
MRPL34	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MRPL34	MRPL34	-0.671374938264393	8.77363044871098e-12	-7.89347309045209	MRPL34	negative_pathway	0.671374938264393
COX6B1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX6B1	COX6B1	-0.657691179292557	4.63404891909626e-09	-6.6462903293576	COX6B1	negative_pathway	0.657691179292557
ATP5ME	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5ME	ATP5ME	-0.643598827959145	6.74171886066159e-05	-4.43858425122849	ATP5ME	negative_pathway	0.643598827959145
BAX	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	BAX	BAX	-0.630044510638263	9.66079602174179e-12	-7.87398106404586	BAX	negative_pathway	0.630044510638263
BCKDHA	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	BCKDHA	BCKDHA	-0.629192680729027	0.000546157828281195	-3.84980395960823	BCKDHA	negative_pathway	0.629192680729027
ECH1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ECH1	ECH1	-0.626150698250462	1.25236588508828e-09	-6.91690971255153	ECH1	negative_pathway	0.626150698250462
NDUFA3	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA3	NDUFA3	-0.618673087820471	6.26412303729085e-08	-6.0995610511736	NDUFA3	negative_pathway	0.618673087820471
NDUFV1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFV1	NDUFV1	-0.617747911359501	1.32915165088287e-13	-8.68840326418754	NDUFV1	negative_pathway	0.617747911359501
COX17	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX17	COX17	-0.576546503353826	4.26845760365052e-08	-6.18125061878721	COX17	negative_pathway	0.576546503353826
NDUFB8	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB8	NDUFB8	-0.571822420126104	7.75515417525364e-06	-4.99450397540659	NDUFB8	negative_pathway	0.571822420126104
ETFB	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ETFB	ETFB	-0.566843034530294	0.000125768738413001	-4.27070281850444	ETFB	negative_pathway	0.566843034530294
ATP6V0B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP6V0B	ATP6V0B	-0.558131587198882	1.01272097497445e-07	-5.99396028730389	ATP6V0B	negative_pathway	0.558131587198882
COX4I1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX4I1	COX4I1	-0.555374446838168	1.47371875264897e-08	-6.40617881745536	COX4I1	negative_pathway	0.555374446838168
ATP5PO	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5PO	ATP5PO	-0.546373919938325	3.98756316432424e-06	-5.15709306741691	ATP5PO	negative_pathway	0.546373919938325
ATP5MF	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5MF	ATP5MF	-0.538227480897949	8.49329730692648e-06	-4.97256367157563	ATP5MF	negative_pathway	0.538227480897949
COX6A1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX6A1	COX6A1	-0.524710673669753	1.13832182586949e-05	-4.89842411590737	COX6A1	negative_pathway	0.524710673669753
COX7B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX7B	COX7B	-0.523097963169756	5.30526205143522e-08	-6.13513620644224	COX7B	negative_pathway	0.523097963169756
NDUFA7	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA7	NDUFA7	-0.513374717129252	0.000953084737107439	-3.68051921539667	NDUFA7	negative_pathway	0.513374717129252
NDUFA9	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA9	NDUFA9	-0.512467634654675	2.69287624589734e-05	-4.67958155753099	NDUFA9	negative_pathway	0.512467634654675
POR	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	POR	POR	-0.512102475735882	2.11963924050912e-07	-5.83297251273225	POR	negative_pathway	0.512102475735882
NDUFA2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA2	NDUFA2	-0.504081513750471	8.42361340199087e-09	-6.52244780321295	NDUFA2	negative_pathway	0.504081513750471
MRPS15	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MRPS15	MRPS15	-0.501196072788332	1.26488898558839e-08	-6.43781448190985	MRPS15	negative_pathway	0.501196072788332
NDUFS3	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFS3	NDUFS3	-0.500074334601537	8.95688746272616e-11	-7.44531046196868	NDUFS3	negative_pathway	0.500074334601537
COX6C	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX6C	COX6C	-0.498138520383244	2.25485843824311e-05	-4.72583150491082	COX6C	negative_pathway	0.498138520383244
COX5A	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX5A	COX5A	-0.49578893359191	5.95392706785436e-06	-5.05882869269873	COX5A	negative_pathway	0.49578893359191
SDHA	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	SDHA	SDHA	-0.491960793021779	5.69853341026394e-05	-4.48299349251074	SDHA	negative_pathway	0.491960793021779
UQCRQ	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	UQCRQ	UQCRQ	-0.483947180153829	1.57952565595117e-05	-4.81608083759878	UQCRQ	negative_pathway	0.483947180153829
MRPL11	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MRPL11	MRPL11	-0.481709710555323	1.52076118030659e-08	-6.39878006341946	MRPL11	negative_pathway	0.481709710555323
IDH3G	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	IDH3G	IDH3G	-0.467094531222962	1.91529819347982e-09	-6.8307378950873	IDH3G	negative_pathway	0.467094531222962
ATP5MC1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5MC1	ATP5MC1	-0.461421900965766	7.44069011854008e-05	-4.41269559844989	ATP5MC1	negative_pathway	0.461421900965766
ACADVL	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ACADVL	ACADVL	-0.458196137121956	6.09324440182398e-06	-5.05318780856907	ACADVL	negative_pathway	0.458196137121956
ATP5MC2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5MC2	ATP5MC2	-0.45011404667591	1.4158526333192e-06	-5.40282882513338	ATP5MC2	negative_pathway	0.45011404667591
NDUFAB1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFAB1	NDUFAB1	-0.444114834096215	1.60267392783813e-07	-5.89413689374381	NDUFAB1	negative_pathway	0.444114834096215
NDUFB2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB2	NDUFB2	-0.436146030898414	1.28019508588498e-05	-4.86927661798732	NDUFB2	negative_pathway	0.436146030898414
NDUFC1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFC1	NDUFC1	-0.433634507368045	9.20903022747189e-07	-5.50144843735392	NDUFC1	negative_pathway	0.433634507368045
COX8A	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX8A	COX8A	-0.428861731679156	5.83620200488167e-05	-4.47607767742802	COX8A	negative_pathway	0.428861731679156
ATP6V1F	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP6V1F	ATP6V1F	-0.42001537253673	2.60280703676663e-06	-5.25960955145045	ATP6V1F	negative_pathway	0.42001537253673
UQCRC1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	UQCRC1	UQCRC1	-0.419013460150523	2.27650308749372e-06	-5.29159719006028	UQCRC1	negative_pathway	0.419013460150523
ECHS1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ECHS1	ECHS1	-0.415530035005798	1.48502225312615e-05	-4.83212696333996	ECHS1	negative_pathway	0.415530035005798
MDH2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MDH2	MDH2	-0.40970873285613	1.77401361058488e-05	-4.78709853322858	MDH2	negative_pathway	0.40970873285613
TIMM10	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	TIMM10	TIMM10	-0.391102289659479	2.46518813676771e-05	-4.70255643608623	TIMM10	negative_pathway	0.391102289659479
POLR2F	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	POLR2F	POLR2F	-0.387329601011596	3.08416427740129e-05	-4.64354927657386	POLR2F	negative_pathway	0.387329601011596
NDUFA1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA1	NDUFA1	-0.383333694524451	0.000112603239354714	-4.30067437585316	NDUFA1	negative_pathway	0.383333694524451
NDUFB1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB1	NDUFB1	-0.383035800474241	2.08886622942473e-05	-4.74570101407877	NDUFB1	negative_pathway	0.383035800474241
UQCR11	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	UQCR11	UQCR11	-0.373310749105317	0.000290922318166659	-4.03406147029384	UQCR11	negative_pathway	0.373310749105317
GPI	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	GPI	GPI	-0.36457179082167	0.000685790973082296	-3.78113296224674	GPI	negative_pathway	0.36457179082167
MTX2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MTX2	MTX2	-0.362643210821529	3.4898817756193e-07	-5.72216083766837	MTX2	negative_pathway	0.362643210821529
TIMM8B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	TIMM8B	TIMM8B	-0.36230863538947	2.40457499797962e-05	-4.70903254663657	TIMM8B	negative_pathway	0.36230863538947
MGST3	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MGST3	MGST3	-0.361430035255335	0.000227776016263742	-4.10508069467327	MGST3	negative_pathway	0.361430035255335
TIMM50	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	TIMM50	TIMM50	-0.357958253203044	0.000296287166105335	-4.02877761367438	TIMM50	negative_pathway	0.357958253203044
ATP5PD	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5PD	ATP5PD	-0.356298271691177	0.000245252635096032	-4.08394120496046	ATP5PD	negative_pathway	0.356298271691177
UQCRH	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	UQCRH	UQCRH	-0.355543740293047	0.000132987710579872	-4.25552142614175	UQCRH	negative_pathway	0.355543740293047
HSD17B10	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	HSD17B10	HSD17B10	-0.337730390347011	0.000174906392707513	-4.17891244335273	HSD17B10	negative_pathway	0.337730390347011
UQCR10	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	UQCR10	UQCR10	-0.32407226080019	0.00321073897644094	-3.28926655849938	UQCR10	negative_pathway	0.32407226080019
NDUFB3	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB3	NDUFB3	-0.317477565691623	0.000347884517507388	-3.98147979324496	NDUFB3	negative_pathway	0.317477565691623
SLC25A6	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	SLC25A6	SLC25A6	-0.316157135227986	0.00208853355144886	-3.43123572672482	SLC25A6	negative_pathway	0.316157135227986
NDUFB4	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB4	NDUFB4	-0.315443456518172	0.000139883046113846	-4.24165195625698	NDUFB4	negative_pathway	0.315443456518172
CYC1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	CYC1	CYC1	-0.308783808306745	0.00470294793764091	-3.15812644954248	CYC1	negative_pathway	0.308783808306745
NDUFA4	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFA4	NDUFA4	-0.307467372606809	0.00452635099512786	-3.17131030321943	NDUFA4	negative_pathway	0.307467372606809
COX7A2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	COX7A2	COX7A2	-0.299224632084052	0.00261668594439313	-3.35680042290881	COX7A2	negative_pathway	0.299224632084052
PMPCA	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	PMPCA	PMPCA	-0.298375391775937	0.000201863836062838	-4.13833475031321	PMPCA	negative_pathway	0.298375391775937
ATP5PF	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5PF	ATP5PF	-0.289398086493994	0.00146782434717703	-3.54405639540121	ATP5PF	negative_pathway	0.289398086493994
ACAA1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ACAA1	ACAA1	-0.28402025420626	0.00119446169157307	-3.60975212812552	ACAA1	negative_pathway	0.28402025420626
SURF1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	SURF1	SURF1	-0.280842074729564	0.00146236468242004	-3.54532243928322	SURF1	negative_pathway	0.280842074729564
VDAC2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	VDAC2	VDAC2	-0.275915010678991	0.00227876727967797	-3.40289212533279	VDAC2	negative_pathway	0.275915010678991
IDH3B	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	IDH3B	IDH3B	-0.26780013424345	0.000303072307900471	-4.02220875670515	IDH3B	negative_pathway	0.26780013424345
ATP5F1C	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5F1C	ATP5F1C	-0.256496974507716	0.00444447343202682	-3.17775328511623	ATP5F1C	negative_pathway	0.256496974507716
NDUFS2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFS2	NDUFS2	-0.246236151409271	0.00179951769118244	-3.4790648151965	NDUFS2	negative_pathway	0.246236151409271
MRPS11	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MRPS11	MRPS11	-0.240741352618055	0.0010084417558126	-3.66311356067935	MRPS11	negative_pathway	0.240741352618055
ATP6V0E1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP6V0E1	ATP6V0E1	-0.196533962891476	0.00407858810874386	-3.20710770414461	ATP6V0E1	negative_pathway	0.196533962891476
SUPV3L1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	SUPV3L1	SUPV3L1	-0.191124009517616	0.00283895061140118	-3.33005257752623	SUPV3L1	negative_pathway	0.191124009517616
HTRA2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	HTRA2	HTRA2	-0.169428764517315	0.00240331884728676	-3.38510448779115	HTRA2	negative_pathway	0.169428764517315
PTGFR	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PTGFR	PTGFR	1.39616749787084	4.70927524960259e-09	6.64281155560028	PTGFR	positive_pathway	1.39616749787084
MMP16	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	MMP16	MMP16	1.39244373446463	2.55495771982483e-13	8.56653280707365	MMP16	positive_pathway	1.39244373446463
KIT	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	KIT	KIT	1.31770399834108	2.77040940979358e-13	8.55015129118532	KIT	positive_pathway	1.31770399834108
TGFBR3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	TGFBR3	TGFBR3	1.20208068434987	2.0199282758047e-11	7.73496418760363	TGFBR3	positive_pathway	1.20208068434987
EFEMP1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	EFEMP1	EFEMP1	1.15240409818825	1.83298569376683e-06	5.34250433593493	EFEMP1	positive_pathway	1.15240409818825
SYNE1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SYNE1	SYNE1	1.13282121305282	1.25958409283159e-13	8.69947919028239	SYNE1	positive_pathway	1.13282121305282
CELF2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	CELF2	CELF2	1.12869267833679	8.42361340199087e-09	6.52287682517481	CELF2	positive_pathway	1.12869267833679
IGFBP5	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	IGFBP5	IGFBP5	1.09821048748356	2.46007693375232e-05	4.70308060413464	IGFBP5	positive_pathway	1.09821048748356
PRKAR2B	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PRKAR2B	PRKAR2B	1.08125148208809	3.2779570699246e-09	6.71886652642916	PRKAR2B	positive_pathway	1.08125148208809
MAP1B	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	MAP1B	MAP1B	1.07515573275737	3.7992868897089e-08	6.20650305520413	MAP1B	positive_pathway	1.07515573275737
CDON	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	CDON	CDON	1.06718728505152	3.34752980868852e-08	6.23321529374715	CDON	positive_pathway	1.06718728505152
ADGRL2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ADGRL2	ADGRL2	1.04845190161977	5.43290679497314e-14	8.85363978572689	ADGRL2	positive_pathway	1.04845190161977
FBLN5	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	FBLN5	FBLN5	1.02199724923317	3.14796800964722e-07	5.74503432234988	FBLN5	positive_pathway	1.02199724923317
DLC1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	DLC1	DLC1	1.00717496339167	9.30926885674741e-12	7.88131009579746	DLC1	positive_pathway	1.00717496339167
HAS2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	HAS2	HAS2	1.00332552105386	7.02402436771785e-05	4.42761948102924	HAS2	positive_pathway	1.00332552105386
LTBP1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	LTBP1	LTBP1	0.945892629715992	5.75960915833182e-06	5.06676666534586	LTBP1	positive_pathway	0.945892629715992
RGS4	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	RGS4	RGS4	0.945492629855453	0.000177426245655184	4.17480626092079	RGS4	positive_pathway	0.945492629855453
